id,place_name,category,rating,sentiment,sentiment_score,text,label
381,호텔 JAL 시티 후쿠오카 텐진,호텔,3,부정,0.51450026,"저희 가족은 지난 2~3년 동안 이 호텔에 묵어왔습니다. 보통 가족 4명이 2~5박씩, 한 번에 방 두 개를 예약해서 묵었습니다. 따라서 이번 리뷰는 일회성 후기가 아닙니다. 호텔은 청결도와 편의시설 면에서 훌륭하다고 생각합니다. 하지만 프런트 데스크 서비스는 누구에게 문의하느냐에 따라 다릅니다. 몇몇 남성 직원들은 전혀 도움이 되지 않았고, 심지어 거만하거나 남성 우월주의적인 태도를 보였습니다. 예를 들어, 아내가 호텔 레스토랑 예약을 도와달라고 했을 때, 직접 하라는 답변을 들었습니다. 아내가 일본인이라 의사소통에 문제가 있었던 것도 아니었습니다. 그런데 놀랍게도 여성 직원에게 도움을 요청하자, 그녀는 흔쾌히 예약을 도와주었습니다. 대체로 몇몇 젊은 남성 직원들과 대부분의 여성 직원들은 적극적으로 손님들을 응대하고 최선을 다해 서비스를 제공하려고 노력했습니다. 저희는 이 호텔을 정말 좋아하지만, 몇몇 불친절한 직원 때문에 좋은 경험이 망쳐지는 것 같아 이렇게 글을 남깁니다. 감사합니다!🙏",
382,후쿠오카 산팔레스 호텔 & 홀 (Fukuoka Sunpalace),호텔,4,긍정,0.741819024,"콘서트를 보러 왔는데, 아쉽게도 공연장이 크지 않아서 티켓을 구하기가 어려웠어요.",긍정
383,그랜드 하얏트 후쿠오카,호텔,2,부정,0.967984319,마켓 에프 접객이 별로 좋지 않다. 금발이라도 좋지만 접객이 좋지 않다고 눈에 띄는…,부정
384,퀸테사 호텔 후쿠오카 텐진 코믹앤북스,호텔,5,부정,0.613586843,"뭐 그냥 무난무난하게 깔끔한 수준, 다른 일본 호텔은 안가봐서 원래 좁은지는 모르겠지만 뭐 담배냄새나 한국 모텔들이 이불빨래할때 들이붙는 락스냄새는 안남!",긍정
385,The Luigans Spa＆Resort,호텔,1,긍정,0.958823979,"거식과 피로연에 참석. 접수에서 식장까지의 안내도 적당하고, 헤매고 있다고 걸린 스탭이 겨우 말을 걸어 주었습니다.…",부정
386,니시테츠 그랜드 호텔,호텔,1,부정,0.996282637,"호텔 위치는 좋지만 시설이 낡아 보입니다. ||직원들이 너무 냉담해서 실망스러웠습니다. 서비스는 호텔의 가장 큰 장점일 텐데 말이죠. ||객실 크기는 괜찮지만, 불필요하게 부피가 큰 가구들이 너무 많아 공간이 답답해 보입니다. 재정비가 필요해 보입니다.",부정
387,호텔 몬테 에르마나 후쿠오카,호텔,2,긍정,0.824243724,"객실은 세미 더블 이상은 객실 공간에 여유가 있고 짐도 펼쳐져 편안합니다. 욕실은 최근의 호텔로는 조금 좁다. 샤워 수압은 강하고 좋았습니다. 유감이었던 것은 메일로 문의를 했지만, 숙박 시작되는 2주일 정도 메일의 회신이 없었던 것. 보지 못한 것일까. 전화 문의를 추천합니다. 베개는…",부정
388,호텔 캐비너스 후쿠오카,호텔,5,부정,0.681498289,입지가 너무 강하다. 사우나 매너의 좋은 손님이 많기 때문에 편안함,긍정
389,퀸텟사 호텔 후쿠오카 텐진미나미,호텔,1,부정,0.956246376,"여성, 전선 노출된 헤어드라이어 사용 중 두 번 감전돼",부정
390,니시테츠 인 후쿠오카,호텔,3,부정,0.58877331,건물 복도가 좀 지저분해요. 방 벽에 페인트칠이 필요해요. 위치는 좋아요.,
391,더 밀레니얼스 후쿠오카,호텔,5,부정,0.940481603,"차세대 캡슐 호텔 호화로운 입구에 바, 라운지 등 공유 부도 충실.…",긍정
392,하카타 그린호텔 1호관,호텔,5,긍정,0.991087615,"이 호텔은 최근에 리노베이션을 마쳤으며, 객실은 깨끗하고 쾌적하며, 하카타 기차역에서 도보 5분 거리에 있습니다. 호텔의 상태와 위치를 고려하면 가격 대비 매우 만족스럽습니다.",긍정
393,더 원파이브 테라스 후쿠오카,호텔,4,부정,0.619743049,괜찮아요. 하지만 베개가 편하지 않아요,긍정
394,크로스라이프 하카타 야나기바시,호텔,1,긍정,0.762585819,목욕탕이있는 방에 묵으려고하면 가족 전용으로 혼자 샤워 룸만 대응하고 있다고 직원이 말한 근처의 아파 호텔이라면 혼자서도 목욕이있는 방에 묵을 수 있으므로 아파 호텔을 추천합니다,부정
395,도미 인 하카타기온,호텔,4,부정,0.686467588,"심야에서도 넣는 온천이나 밤 소리 소바 11시까지의 체크아웃이라든지, 지나치게 다할 것입니다.",긍정
396,서튼호텔 하카타시티,호텔,1,부정,0.997372627,매우 좁으며 침구 상태가 많이 안 좋다.,부정
397,WITH THE STYLE FUKUOKA,호텔,1,긍정,0.909441948,8/11 코튼에서 노로 바이러스에 의한 집단 식중독이 발생. 결혼식의 날에 너무 아쉽다!,부정
398,도미 인 프리미엄 하카타 캐널시티 마에,호텔,5,긍정,0.994911969,여기 정말 최고였어요. 욕실 인테리어가 너무 예뻤어요,긍정
399,EN 호텔 하카타,호텔,2,긍정,0.773291111,"1 박의 가격도 싸고, 방도 목욕도 깨끗하고 어메니티도 갖추어져 있었기 때문에 좋았습니다만, 자 때 복도의 소리나 다른 방의 목소리가 꽤 들리므로, 신경이 쓰이는 분은 그만두는 것이 좋을까 생각합니다... 신경이 쓰면 잠을 잘 수 없습니다...",부정
400,퀸테사 호텔 고쿠라 코믹 앤 북,호텔,1,부정,0.992362618,"Wi-Fi가 비정상적인 느림. 동영상은 제대로 볼 수 없습니다. 카레 뷔페도 토핑이 상당히 줄어들고 있습니다. 야채는 냉동 브로콜리, 옥수수, 그릴 야채, 감자만이었다. 사진을 보면 낫토나 튀김 등 여러가지 있었던 것 같기 때문에 매우, 유감입니다.",부정
401,캐널시티 후쿠오카 워싱턴 호텔,호텔,3,부정,0.716379881,"위치는 좋은데 방이 너무 작아요, 싱글룸을 더블룸으로 팔고, 옷장도 없고, 생수 자판기도 셀프로 구매해야 해요!",
402,그랜드 머큐어 벳푸완 리조트 & 스파,료칸,1,긍정,0.768739343,아이 많다 → 사람 많다 엘리베이터 3기밖에 없는 10층에 도착할 때까지 10분 정도 걸렸습니다,부정
403,&HOTEL HAKATA,호텔,5,긍정,0.983484447,"혼자 4박5일 연달아 지냈고 만족합니다 흡연실이 따로 없으니 흡연객실로 선택하세요 담배는 2-3분 거리에 신사에 흡연할 수 있는데 밤에는 그냥 밖에서 폈습니다 조식은 토스트 2개에 풀때기, 작은 소세지랑 마실거 입맛에 딱이였고 대체로 모든게 만족",긍정
404,The BREAKFAST HOTEL 후쿠오카 텐진,호텔,5,긍정,0.987639368,"깨끗하고 서비스도 좋은 호텔입니다. 무료 음료를 제공하는 바가 있어서 여행 후 휴식을 취하기에 좋습니다. (다만 커피, 오렌지 주스, 물만 제공됩니다.) 저희가 너무 일찍 도착했는데도 직원분들이 로비에 짐을 둘 수 있도록 배려해 주셨습니다.…",긍정
405,EN 호텔 하카타,호텔,2,긍정,0.983295023,"장소는 하카타 역, 캐널에 가깝고 꽤 편리했습니다. 새해 전날이었기 때문에, 연월 컵 곁을 받았다. 구입하려고 했기 때문에 기뻤습니다.…",부정
406,라이프텐진후쿠오카,호텔,5,긍정,0.993561506,"정말 많은 서치 끝에 여기로 오게 됐는데, 방은 조금 작지만 욕실 수압도 좋고, 침대 밑 캐리어 넣을 수 있는 공간이 있어서 작은 방이 불편하진 않았어요. 그리고 침대가 정말 편하더라구요. 텐진미나미역까지는 도보 7~8분 걸렸던거 같아요 근처에 식당이나 카페도 많아서 멀리 안나가도 되고, 편의점 3개가 다 모여있어서 정말 편했던거 같아요 외관이 낡고 허름해도 방이 큰걸 선택해야 하나 고민을 많이 했었는데, 결론은 여기로 하길 잘했다 싶더라구요! 건물 외관부터 3층 프론트까지 호텔 분위기가 정말 좋아요. 저녁에는 3층에서 다들 먹을거 먹고 당구치시고 여행온걸 제대로 느낄 수 있었어요! 텐진에 있어서 주변 구경하기 정말 좋습니다 ~~",긍정
407,호텔 마이스테이스 후쿠오카 텐진,호텔,3,긍정,0.506972849,일단 청소서비스가 별도로 1박당 500엔이였습니다. 기본적인 세면도구나 빗도 없었습니다. 위치는 텐진역과 가까워 좋았습니다.,
408,The BREAKFAST HOTEL 후쿠오카 텐진,호텔,5,긍정,0.992227733,살짝 추운거 빼고 최고 조식 최고 체크인 아웃시 한국인 직원 있어요 이가격에 이런데 없어요,긍정
409,코코호텔 프리미어 하카타(구 텐자호텔 하카타 스테이션),호텔,5,긍정,0.993088067,"역에도 가깝고, 실내도 깨끗했습니다.",긍정
410,그랜드 머큐어 벳푸완 리조트 & 스파,료칸,1,부정,0.997761965,"이 호텔은 제가 묵어본 호텔 중 단연 최악입니다. 카펫, 객실, 복도는 온통 얼룩덜룩하고 썩어 있었고, 욕실은 암흑 시대의 유물 같았으며, 에어컨도 작동하지 않아 방은 너무 덥고 답답했습니다. 시내에서 20분 거리인데 왜 이렇게 사람이 많은지 모르겠습니다. 엘리베이터를 타려고 할 때마다 시간이 엄청 오래 걸렸습니다. 아침 식사는 끔찍했습니다. 뛰어다니는 아이들이 저를 들이받았습니다. 마치 메뚜기 떼가 내려와 최대한 빨리,…",부정
411,더 로얄 파크 호텔 후쿠오카 (The Royal Park Hotel Fukuoka),호텔,5,긍정,0.990437329,"또 하카타에 왔을 때는 이용하고 싶습니다. 방 포함하여 호텔이 깨끗하고 역에서도 근처 직원도 친절하고 기분 좋게 이용해 주셨습니다, 감사합니다!",긍정
412,란도오 레지덴셜 호텔 후쿠오카,호텔,1,부정,0.996055365,"⚠️제가 쓴 최악의 후기입니다. 안전을 위해 절대 가지 마세요.⚠️ ***일본 법에 따라 영상 증거를 비공개로 공유할 수 있습니다. 필요하신 분은 연락 주세요.*** [요약] 호텔 직원이 제가 영수증을 제시하고 전액 지불한 객실 키를 주지 않고, 환불도 거부하며, 아무런 이유 없이 폭력적인 태도를 보이고, 투숙객을 따라다니며 위협적으로 노려보고, 사건에 대해 거짓말을 합니다. [상세 내용] 체크인하러 갔을 때 프런트 직원이 처음부터 매우 적대적이었습니다. 제가 정중하고 예의 바르게 말을 걸었음에도 불구하고, 그녀의 행동은 점점 더 심해져서 결국 안전하지 않다고 느껴 제 자신을 보호하기 위해 촬영을 시작했습니다 (저는 혼자 있는 여자였습니다). 제가 왜 촬영하는지 설명했지만, 그녀는 무시했습니다. 촬영하기 전에 ""내가 친절하게 대해주는데 왜 저렇게 행동하는 거야?""라고 물어봤지만 (당시에는 무시당했습니다). 그러자 그녀는 더 화를 내며 자신의 화면(아마도 제 개인 정보였을 겁니다)을 촬영하고, 제가 이야기하는 도중에 문을 쾅 닫고, 벽 뒤에서 물건들을 세게 내리치고, 매니저를 불러서 거짓말을 했습니다. 그녀는 제가 도시세를 내지 않고 이유 없이 촬영했다고 주장했는데, 모두 100% 거짓입니다. 해명: 저는 아무 이유 없이 또는 괴롭히려고 촬영한 것이 아닙니다 (절대 그런 짓은 하지 않습니다). 위에서 언급했듯이 그녀가 너무 위협적이어서 자기방어 차원에서 촬영할 수밖에 없었습니다. 저는 절대 세금 납부를 거부하지 않았습니다. 영수증을 달라고 했을 뿐인데 (이건 일반적인 절차입니다), 다음과 같은 이유로 다시 한번 확인하고 싶었습니다. - 호텔에는 ""프런트 데스크는 무인입니다. 셀프 체크인만 가능합니다""라고 되어 있었는데, 그녀는 거기에 있었습니다. - 그녀는 세금을 요구하기 전부터 매우 방어적이고 적대적이었습니다. - 호텔 측에서는 결제 및 영수증에 ""모든 세금 포함""이라고 강조했습니다. 최근 사기를 당한 적이 있어서 조심하고 싶었습니다. 질문은 10분 정도밖에 걸리지 않았고, 직원이 계속 무시해서 제가 여러 번 물어봤습니다. 정중하게 질문했고, 혹시 바쁘신 건 아닌지 사과까지 했습니다(저희 말고는 아무도 없었습니다). 매니저는 제게 영상 증거를 삭제하라고 했습니다. 저는 상황을 설명하고 CCTV를 확인해 달라고 했습니다. 그는 영수증을 주었지만(여전히 객실 키도 사과도 없었습니다), 그녀는 이번에는 제 바로 앞에서 문을 세게 닫았습니다. 그녀는 계속해서 저를 적대적인 눈빛으로 쳐다보았고, 때로는 섬뜩한 미소를 짓기도 했습니다(이 모든 것이 영상에 녹화되었습니다). 더 이상 머무르는 것이 안전하지 않다고 느껴 전액 환불을 요청했습니다. 하지만 매니저는 제가 Booking.com에서 ""취소"" 버튼을 누르도록 유도하려 했고(그러면 제 권리를 포기하게 됩니다), 어떤 경우에도 환불해 주지 않겠다고 했습니다. 더 최악이었던 건, 휴대폰 배터리가 방전돼서 경찰서에 가려고 했는데 (거기서도 안전하지 않다고 생각했거든요), 그 여자가 경찰서 앞에서 저를 기다리다가 따라와서 쉴 새 없이 노려보며 이를 갈았어요. 마지막으로 정중하게 무슨 문제냐고 물어봤지만, 비웃듯이 ""영어를 못해서 그래""라고 대답했죠. 그 후로 너무 힘들어서 며칠 동안 잠도 못 잤어요. 이 도시, 특히 그 호텔 근처에서는 (혼자 다니는 여자라서 더 불안했어요) 안전하지 않다는 생각이 들었어요. 다시 한번 강조하지만, 그 여자는 아무 이유 없이 그런 행동을 했어요. 도대체 무슨 문제인지 모르겠어요. 인종차별주의자? 외국인 혐오증? 정신적인 문제? 아니면 평소에 남을 괴롭히다가 피해자인 척하는 사람? 이유가 뭐든 간에, 절대 용납할 수 없어요. 이 호텔 평점이 좋아서 속았는데, 정말 끔찍하고 악랄한 곳이에요. 호텔 측은 지금까지도 제 환불 요청을 모두 무시하고 있습니다… 다른 분들이 저와 같은 끔찍한 경험을 하지 않도록 이 글을 공유해 주시면 감사하겠습니다. 🚩🚩🚩🚩 참고: 경찰 신고는 까다로울 수 있다고 들었습니다. 관광객이 완전히 옳더라도 현지인 편을 드는 경향이 있다고 하더군요 (사실인지는 확실하지 않습니다). 일본의 엄격한 사생활 보호법 때문에 위험한 상황에서도 자기방어를 위한 촬영이 어렵다고 합니다. 후쿠오카 여행을 정말 기대했는데, 다른 호텔들은 모두 만족스러웠음에도 불구하고 이번 일로 첫 방문이 망쳐졌습니다.",부정
413,호텔 오리엔탈 익스프레스 후쿠오카 텐진,호텔,5,긍정,0.993640363,"후쿠오카 여행 다녀온 부부입니다. 남편인 제가 솔직한 느낌을 적어보겠습니다. 덴진역에서 걸어서 1~2분이면 도착할수 있고, 직원분들 너무 친절하십니다. 침대 너무 편하고 티비 넷플릭스 있습니다! 연결은 자기 계정으로 QR코드 로그인 하시면 됩니다! 방은 작다고 느끼실수 있습니다. 그건 감안! 아침에 조식을 드실수 있는데 1층으로 내려가시면 왼쪽에 식당 있고 직원분 서 계시는데 룸 번호랑 이름 확인 되면 식사 가능하고 소세지,베이컨,샐러드, 맛있고 특히 빵이 존맛탱입니다. 넓게 되있는 푹신하면서 쫀득쫀득한 빵 있는데 진짜 존맛탱!!!!!! 솔직한 리뷰였습니다.",긍정
414,리치몬드 호텔 텐진 니시도리,호텔,5,긍정,0.99431026,"체크인 전 짐 보관, 체크아웃 후 짐 보관 모두 친절하게 도와주셨고, 2층이 프론트라서 계속 왔다갔다 할 때에 직원분들과 마주해야하는 불편함이 없어요~ 2층 로비에 휴게실도 편합니다~ 체크아웃 후, 짐이 많아서 공항까지 택시를 불러주실 수 있는지 요청드렸는데 빠르게 도와주셔서 진짜 감사했습니다. 텐진 중심부에 있어서 위치 좋았구요! 계속 쇼핑하면서 짐 무거워진다싶으면 숙소에 두고 이동했어요~",긍정
415,Fukuoka Guesthouse CAMP,게스트하우스,4,긍정,0.656219661,"기숙사 에어컨 때문에 방이 펄펄 끓을 수 있지만, 그런 일은 단 하룻밤만 있었습니다. 직원들은 모두 매우 친절했습니다.",긍정
416,솔라리아 니시테츠 호텔 후쿠오카,호텔,5,긍정,0.995481849,"목욕탕과 화장실이 나뉘어져 게다가 욕조 옆에 세탁장이 설치되어 있어 매우 사용하기 쉽고 목욕을 천천히 즐길 수 있었습니다. 매우 놀라운 ❗️ 입지도 텐진의 한가운데에서 게다가 니시테츠 후쿠오카(텐진)역, 지하철 텐진역에 인접하고 있어 틀림없다. 하카타의 강추 호텔입니다. 직원의 서비스도 물론 최고입니다 👍️…",긍정
417,그랜드 하얏트 후쿠오카,호텔,5,긍정,0.984527767,"서비스는 훌륭하고 인상적이었습니다. 객실에서 운하 전망이 멋졌고, 운하 도시에서 하루 종일 시간을 보내기에도 충분했습니다.",긍정
418,힐튼 후쿠오카 씨호크,호텔,1,부정,0.961627781,"이번은, 몇 달이나 전부터 기대하고 있던 라이브 참전(6월 28일 29일) 때문에, 편리성을 중시해 페이페이 돔에 가까운 이쪽의 호텔을 이용했습니다. 다른 호텔에 비해 가격도 거기서 서비스도 물론 기대하고 있었습니다. 그러나, 지금 생각해도 납득이 가지 않는 유감스러운 일이 있었습니다.…",부정
419,니시테츠 그랜드 호텔,호텔,5,긍정,0.994602084,여기에 숙박하는 것이 염원이었습니다. 객실은 넓고 에어컨도 편안합니다. 어메니티도 충실. 폭포가 있는 정원을 바라보면서 아침 식사 최고였습니다 ❗,긍정
420,니시테츠 인 코쿠라,호텔,2,긍정,0.662290752,프론트 스태프 동기부여 웃음 자신이 체크인했을 때에는 이미 다른 손님과 비비고 있었습니다.…,부정
421,후지노엔,료칸,5,긍정,0.731274009,"온천이 좋다. 타격 없음, 거리 없음, 설비 나쁘지만, 싸고, 조금 연습하고, 구근 보는 정도라면 만족 만족",긍정
422,Mars Garden Hotel Hakata,호텔,5,부정,0.68243134,"객실은 매우 깨끗하고 위치도 편리했지만, 대부분의 일본 호텔 객실처럼 다소 작았습니다.",긍정
423,퀸텟사 호텔 후쿠오카 텐진미나미,호텔,2,부정,0.978376627,"소파가 있는 비즈니스 호텔이라고 합니다. 방에 슬리퍼 없었습니다만, 프런트에 연락하면 가져 왔습니다. Wi-Fi는 상당히 느리고, 1장의 사진 보내는데 5.6회 실패할 정도입니다. 라인의 메시지는 보낼 수 있을 때와 실패할 때가 반반. 동영상을 보거나 작업에 인터넷이 필요한 사람에게는 추천할 수 없습니다.",부정
424,그랜드 하얏트 후쿠오카,호텔,4,부정,0.716163576,"클럽 플로어의 체크인이 약간 잘못 나쁜 마이너스 평가. 방은 넓고, 클럽 라운지의 라인업도 좋지만 라운지의 아침 식사는 실망. 더 마켓 에프의 아침 식사는 ◎ 클럽 플로어 이외에 묵으면 좋을 것입니다 만,,,",긍정
425,롯포칸,료칸,2,부정,0.991392016,"가격에 대한 평가 객실 노천탕이 있다고는 해도 2식이 있는 3만의 방이 아닌 후쿠오카 시내에서 1시간이라는 장점 밖에 느껴지지 않는다. 배리어 프리라고 하는 것으로 예약했지만, 주차장은 좁고 배리어 프리 비대응. 식사는 얇고 호감 촉촉하지만, 돼지 사시미가 접시에 붙어있는 것은 고급 스러울 정도로, 평가는 높은 것 같지만, 제 경우에는 다음은없는 여관. 천질은 단순 유황천과의 표기는 알이 유황취는 일절 없고, 미지근함도 느껴지지 않는다.",부정
426,미야코 호텔 하카타,호텔,5,긍정,0.994348466,"최고의 위치에 자리한 아름다운 호텔로 여행의 거점으로 안성맞춤입니다. 세련된 인테리어가 돋보이며, 넓은 객실에는 편안한 침대가 있고 매우 조용합니다. 최상층에는 멋진 온천과 수영장이 있으며, 조식도 훌륭합니다. 조식은 자리가 한정되어 있으니 시간에 맞춰 도착하시는 것이 좋습니다.",긍정
427,APA Hotel Fukuoka Tenjin West,호텔,1,긍정,0.64376235,"여자 혼자 숙박했습니다. (1박) 체크아웃이 10시까지이므로, 9시 전에 기상해 이불 안에서 천천히 하고 있었는데, 9시경에 문을 노크되어 문을 열 수 있었습니다. 도어록을 하고 있었기 때문에 도중까지 밖에 열지 않고, 그 후는 조용히 문이 닫혔습니다.…",부정
428,스마일 호텔 후쿠오카 오카와,호텔,3,긍정,0.51311326,"현지 전시회에서 사용했지만 평범한 비즈니스 호텔이었습니다. 다만, 묵을 만큼의 호텔에 비해서는, 조금 요금이, 높다고 느꼈습니다. 좀 더 싸게 하거나 서비스를 향상시킬지 묻지 않으면 할부가 맞지 않게 느꼈습니다. 입지 조건은 좋고, 가까이에 쵸트한, 번화가가 있어, 파칭코에서, 즐길 수 있는 곳도 있다.",
429,호텔 JAL 시티 후쿠오카 텐진,호텔,5,긍정,0.984274566,"단체 손님은 1층에서, 일반 손님은 2층에서 체크인하여 호텔 투숙객에게 방해가 되지 않도록 배려하고 있습니다. 객실에는 편안한 숙면을 위한 은은한 조명이 설치되어 있으며, 야간에 일어나야 하는 분들을 위한 조명도 마련되어 있습니다. 욕실에는 세면도구가 완비되어 있습니다.",긍정
430,호텔 트라드 하카타,호텔,5,긍정,0.977232099,"우리 상점 근처에 아주 좋은 호텔이 있습니다. 나는 여행객들에게 ""그 호텔은 어땠어?""라고 묻는다. 여러분 모두 「정말 좋은 호텔이었습니다!」라고 말씀하십니다✨…",긍정
431,APA Hotel Hakata Ekimae 3-chome,호텔,1,긍정,0.566265941,"우선, 체크인 전에 짐을 맡기려고 하면 12시 전에 카운터로 가면…",부정
432,APA Hotel ＆ Resort Hakata-Ekihigashi,호텔,5,긍정,0.622077465,"호텔 주차장이 적기 때문에, 만차의 경우 인근에 정차할 필요가 있다",긍정
433,더 라이블리 후쿠오카 하카타,호텔,5,긍정,0.991921306,"드디어! 맥주 서버 제공이 부활했습니다! 병도 세련되지만, 역시 유리로 받을 수 있으면 기쁩니다. 방은 불구하고 세련된. 로비와 2F도 빛나고 활기가 돌아온 것 같아 안심했습니다.",긍정
434,스마일 호텔 후쿠오카 오카와,호텔,5,부정,0.58799994,이름이 바뀌었기 때문에 당황했습니다.,긍정
435,APA Hotel ＆ Resort Hakata-Ekihigashi,호텔,1,긍정,0.529175282,새로운 건물인데 여러가지 유감이었습니다. 대욕장의 탈의장의 시계가 1시간 이상 미쳐 놀랐습니다.…,부정
436,The BREAKFAST HOTEL 후쿠오카 텐진,호텔,5,긍정,0.933578908,직원이 친절한 대응이었습니다.,긍정
437,롯포칸,료칸,4,긍정,0.692823112,방 앞에 광대 한 치쿠고 강의 전망이 펼쳐집니다.,긍정
438,니시테츠 그랜드 호텔,호텔,5,긍정,0.949361563,최고의 호텔에서 감복했습니다.,긍정
439,JAM HOSTEL博多駅前,게스트하우스,5,긍정,0.991494179,"이 작은 호스텔은 며칠 머물기에 완벽했습니다. 침대가 정말 편안했고, 전체적으로 매우 깨끗했습니다. 직원들은 전문적이고 친절했습니다. 공간이 협소해서 모두가 편안하게 지낼 수 있도록 지켜야 할 규칙들이 있습니다 (밤에는 샤워 금지, 공용 공간에서 큰 소리로 이야기하지 않기 등). 하지만 호스텔 구조가 정말 잘 되어 있었습니다! 음식도 훌륭했어요!!",긍정
440,후쿠오카 토에이 호텔,호텔,1,긍정,0.749837399,"로비는 깨끗하고 밝고 넓어 보였지만, 별관은 매우 지저분했습니다. 카펫은 눈에 띄게 더럽고 부분적으로 찢어져 있었습니다. 방음은 괜찮았고 침대는 편안했습니다. 위치도 괜찮았고, 근처에 24시간 슈퍼마켓이 있었습니다.…",부정
441,후쿠오카 하나 호스텔,게스트하우스,5,부정,0.631819606,"위치가 좋고, CP 가치도 높지만, 예약하기가 너무 어렵습니다.",긍정
442,APA Hotel Hakata Eki Chikushiguchi,호텔,1,긍정,0.627750576,"연휴에 숙박했습니다. 프런트도 매우 버터 버터로 하고 있어, 익숙하지 않은 스탭이 우왕좌왕. 그렇지만, 아무리 바쁘다고 해도, 청소가 끝나지 않은 방에 통과되는 것은 용서해 주었으면 합니다.…",부정
443,WITH THE STYLE FUKUOKA,호텔,2,부정,0.99361068,"결혼식을 위해 처음 갔지만, 스탭의 안내도 없이 「여기(광장)에서 기다려 주세요」라고 말해 대세가 기다리고 있는 장소에서 기다리고 있으면 친구가 안에서 식이 있다는 것을 가르쳐 주었다. 채플? 자체의 캐퍼가 없는, 식이 있어 등의 설명도 없음. 또 피로연의 테이블 배치도 나쁘고 다른 테이블과 겹치기 전이 보이지 않거나 신랑 신부의 자리가 다른 테이블과 같은 높이이거나 아무것도 볼 수 없는 상태였다. 스탭의 배치도 최저한이라고 하는 형태로, 요리도 엉망이었습니다(여기 근처는 예산의 관계일지도 모르지만) 외관과 초보의 분위기는 좋다고 생각한다.",부정
444,미야코 호텔 하카타,호텔,3,긍정,0.706583381,"좋은 호텔이라고 생각합니다. 방의 화장실의 소리가, 베팅의 방외까지 들려 와서 싫은 기분이었습니다!",
445,JAM HOSTEL博多駅前,게스트하우스,2,긍정,0.856370747,"아저씨의 이비키로 일어나는 일은 없었습니다만, 외국인의 소리 샤워의 소리 등, 사소한 소리가 둥글게 들리기 때문에 몇번이나 일어났습니다(분)",부정
446,JAM HOSTEL博多駅前,게스트하우스,5,부정,0.977362335,저녘도착이라저렴이캡슐잡음엘베없어서캐리어ㅠ캐리어없으면밤도착이면잠만자고나오면됨딱그정도야좁고소음심하고나무가삐걱됨 좀만움직여도 가격에맞는방같아근데위치가좋아서선택한거야그래도잘쉬엇어위치최고다른곳은멀고다비싸,긍정
447,The Luigans Spa＆Resort,호텔,4,부정,0.58760345,1층 레스토랑만 이용. 스테이크의 런치 세트로 3000엔 정도부터. 사진은 호텔 로비에서 보기,긍정
448,Hotel Grand View Fukuoka Airport,호텔,2,긍정,0.920355618,"공항에서 걸어서 15분 거리인데, 비가 오면 흠뻑 젖을 만한 길입니다. 주변에 아무것도 없어서 불편했어요. 이렇게 좋은 곳에서 셔틀버스가 아침에만, 그것도 운행 시간이 제한적이라는 게 믿기지 않았습니다.…",부정
449,더 원파이브 후쿠오카 텐진,호텔,4,부정,0.513734877,다들 욕해서 울며겨자먹기로 갔는데 괜찮은데용?? 단 1인당 1박당 200엔 내야됩니다ㅠ 그거말곤 수건이랑 세면도구같은건 무제한임다,긍정
450,후쿠오카 산팔레스 호텔 & 홀 (Fukuoka Sunpalace),호텔,2,부정,0.998607099,"매번 기대하고 있지만 이번에는 최악이었습니다. 자신의 주문한 것이 좀처럼 오지 않고, 다른 쪽이 부탁한 것이 옮겨져 왔으니까 확인하면, 주문 다니지 않고, 옆쪽은, 먹을 수 없는 주제에, 풀 자이즈를 부탁하고, 엉망으로 섞은 거구, 남겨 돌아갔다 파르페 자체도 이번에는 그다지 맛있지 않았다. 파란 젤리 같아… 그게 뭐 맛?",부정
451,코코 호텔 후쿠오카 텐진,호텔,3,부정,0.522605658,화장실 옆의 문과 조명의 나이트 테이블 스위치가 깨졌기 때문에 그런 곳은 고쳐 두는 것이 좋다고 생각합니다!,
452,구루메 워싱턴 호텔 프라자,호텔,1,긍정,0.607331753,싱글 룸 같아 매우 좁다 일본의 호텔은 왜 이렇게 어려운가? 쿠루메는 정말 아무것도 없다! ️,부정
453,ANA 크라운 플라자 호텔 후쿠오카,호텔,5,긍정,0.973821998,"비즈니스에서 숙박했을 때, 그 날은 불꽃 놀이였습니다. 호텔내에서 일을 해야 했습니다만, 준비해 주신 방은 불꽃놀이가 보이는 쾌적한 장소였습니다. 평소 일 피로를 풀어주는 걱정이 좋았습니다.",긍정
454,니시테츠 인 코쿠라,호텔,5,부정,0.873225749,귀찮게 보낼 수 있다,긍정
455,종크 호텔 하카타,호텔,1,부정,0.964737654,"호텔에서 여기까지 심한 리뷰 쓰는 것은 평소에는 하지 않지만, 굳이 쓰겠습니다.…",부정
456,크라운 팔레스 키타큐슈 호텔,호텔,1,부정,0.98536253,"설비가 낡아, 유닛 버스의 한 구석에 녹. 보온장치가 없다. 수량 절반 없음. 냉장고, 깊이없이 예상의 1/2로 깜짝. 세탁 얼룩 강. 게다가 옆에 제빙기. 건조기 여과기 및 바. 세탁기 사용하면 의류가 아프기 때문에 추천하지 않습니다. 아침 식사, 밥 요리 오름에 불안. 부족하고 당황해서 짓기 위해 심이 남는다. 업무 슈퍼 식재료, 그리운. 관내 곰팡이 냄새 인상이었습니다. 건물 이용의 된장국이 맛있다!",부정
